id,keywords
248774,"[{'id':10183,'name':'independent film'},{'id':187056,'name':'woman director'}]"
75612,"[{'id':1612,'name':'spacecraft'},{'id':4565,'name':'dystopia'},{'id':9882,'name':'space'},{'id':11930,'name':'drone'},{'id':156395,'name':'imax'},{'id':186497,'name':'human vs alien'}]"
134,"[{'id':530,'name':'prophecy'},{'id':531,'name':'southern usa'},{'id':532,'name':'music record'},{'id':727,'name':'country music'},{'id':787,'name':'mississippi'},{'id':3182,'name':'seduction'},{'id':4344,'name':'musical'},{'id':4373,'name':'fraud'}]"
249397,"[{'id':572,'name':'sex'},{'id':910,'name':'bondage'},{'id':1294,'name':'whip'},{'id':3260,'name':'masochism'},{'id':9838,'name':'nymphomaniac'},{'id':10614,'name':'tragedy'},{'id':10768,'name':'lesbian'},{'id':33451,'name':'masturbation'},{'id':164296,'name':'addict'},{'id':166770,'name':'sex addict'},{'id':227783,'name':'extreme pain'}]"
279973,[]
75656,"[{'id':90,'name':'paris france'},{'id':974,'name':'bank'},{'id':1328,'name':'secret'},{'id':1812,'name':'fbi'},{'id':1953,'name':'vault'},{'id':2343,'name':'magic'},{'id':2411,'name':'new orleans'},{'id':5340,'name':'investigation'},{'id':10051,'name':'heist'},{'id':10410,'name':'conspiracy'},{'id':10594,'name':'money'},{'id':10685,'name':'escape'},{'id':14512,'name':'new york city'},{'id':14570,'name':'las vegas'}]"
509,"[{'id':212,'name':'london'},{'id':817,'name':'bookshop'},{'id':886,'name':'movie business'},{'id':1421,'name':'birthday'},{'id':1605,'name':'new love'},{'id':2560,'name':'paparazzi'},{'id':2562,'name':'press conference'},{'id':2564,'name':'wheelchair'},{'id':2565,'name':'bath tub'},{'id':2566,'name':'cohabitant'},{'id':6054,'name':'friendship'},{'id':10232,'name':'fame'},{'id':33648,'name':'celebration'},{'id':162262,'name':'movie star'},{'id':184989,'name':'spectacle'}]"
14410,"[{'id':897,'name':'rap music'},{'id':4344,'name':'musical'},{'id':9826,'name':'murder'},{'id':34079,'name':'death'},{'id':164315,'name':'boom box'},{'id':164321,'name':'rapping'},{'id':164333,'name':'crack addict'},{'id':164334,'name':'gold tooth'},{'id':164346,'name':'praying'}]"
303,"[{'id':351,'name':'poison'},{'id':699,'name':'love at first sight'},{'id':1459,'name':'marriage proposal'},{'id':1568,'name':'undercover'},{'id':1627,'name':'patriotism'},{'id':1809,'name':'rio de janeiro'},{'id':1811,'name':'wine cellar'},{'id':1812,'name':'fbi'},{'id':1815,'name':'atomic bomb'},{'id':1816,'name':'staircase'},{'id':2652,'name':'nazi'},{'id':5600,'name':'daughter'},{'id':9937,'name':'suspense'},{'id':11134,'name':'espionage'},{'id':33626,'name':'millionaire'},{'id':155718,'name':'intoxication'},{'id':195402,'name':'film noir'}]"
258864,"[{'id':187056,'name':'woman director'}]"
14637,"[{'id':736,'name':'journalist'},{'id':191600,'name':'assassination attempt'},{'id':214596,'name':'cia agent'}]"
6404,"[{'id':272,'name':'transylvania'},{'id':1415,'name':'small town'},{'id':1909,'name':'coffin'},{'id':2867,'name':'pest'},{'id':3098,'name':'castle'},{'id':3133,'name':'vampire'},{'id':3501,'name':'bed'},{'id':3799,'name':'ship'},{'id':4197,'name':'bite'},{'id':6095,'name':'house'},{'id':10183,'name':'independent film'},{'id':11221,'name':'blood'},{'id':13001,'name':'cowardliness'},{'id':13005,'name':'doctor'},{'id':46958,'name':'good and bad'},{'id':242789,'name':'gypsies'},{'id':248895,'name':'rats invasion'}]"
286873,[]
297265,"[{'id':187056,'name':'woman director'}]"
225574,"[{'id':3800,'name':'airplane'},{'id':10410,'name':'conspiracy'},{'id':12617,'name':'airplane crash'},{'id':14604,'name':'theft'},{'id':15156,'name':'cell phone'},{'id':155238,'name':'hijack'},{'id':161233,'name':'transatlantic'},{'id':162914,'name':'one night'},{'id':184297,'name':'mystery killer'}]"
86834,"[{'id':3036,'name':'bible'},{'id':4237,'name':'water'},{'id':9649,'name':'god'},{'id':12332,'name':'apocalypse'},{'id':195790,'name':'noah'},{'id':206042,'name':'based on bible'},{'id':209714,'name':'3d'}]"
41630,"[{'id':970,'name':'parent child relationship'},{'id':1760,'name':'casual meeting'},{'id':9139,'name':'student of medicine'},{'id':9713,'name':'friends'},{'id':10827,'name':'open relationship'},{'id':11316,'name':'sexual humor'},{'id':12392,'name':'best friend'},{'id':160404,'name':'valentine's day'},{'id':172454,'name':'casual sex'},{'id':178329,'name':'best friends in love'},{'id':179431,'name':'duringcreditsstinger'},{'id':219779,'name':'fling'},{'id':226774,'name':'father son conflict'},{'id':231225,'name':'friends with benefit'}]"
136835,"[{'id':625,'name':'sadistic'},{'id':1562,'name':'hostage'},{'id':7118,'name':'escaped convict'},{'id':9740,'name':'sociopath'},{'id':10714,'name':'serial killer'},{'id':11221,'name':'blood'},{'id':13112,'name':'murderer'},{'id':14903,'name':'home invasion'},{'id':15127,'name':'killer'},{'id':202703,'name':'deadly'},{'id':207159,'name':'escaped killer'}]"
6977,"[{'id':1556,'name':'texas'},{'id':2149,'name':'drug traffic'},{'id':2708,'name':'hitman'},{'id':5616,'name':'united states–mexico barrier'},{'id':9937,'name':'suspense'}]"
110112,"[{'id':5452,'name':'stunt'},{'id':10110,'name':'motocross'},{'id':178665,'name':'mayhem'}]"
1738,"[{'id':663,'name':'fortune teller'},{'id':179431,'name':'duringcreditsstinger'}]"
62838,"[{'id':613,'name':'new year's eve'},{'id':1675,'name':'illustrator'},{'id':42923,'name':'caterer'},{'id':43591,'name':'pedicab'},{'id':48711,'name':'ticket'},{'id':68820,'name':'videoconferencing'},{'id':171366,'name':'multiple storylines'},{'id':179431,'name':'duringcreditsstinger'}]"
11596,"[{'id':657,'name':'fire'},{'id':886,'name':'movie business'},{'id':1566,'name':'dream'},{'id':1930,'name':'kidnapping'},{'id':3030,'name':'nightmare'},{'id':3521,'name':'earthquake'},{'id':4142,'name':'insomnia'},{'id':6152,'name':'supernatural'},{'id':6562,'name':'celebrity'},{'id':6732,'name':'mascot'},{'id':9820,'name':'alternate dimension'},{'id':10232,'name':'fame'},{'id':11612,'name':'hospital'},{'id':12396,'name':'hollywood'},{'id':47020,'name':'storytelling'},{'id':156282,'name':'alternate reality'},{'id':160612,'name':'self-referential'},{'id':161184,'name':'reboot'},{'id':170383,'name':'disfigurement'},{'id':179878,'name':'sleepwalking'},{'id':212435,'name':'meta film'}]"
10952,"[{'id':2231,'name':'drug dealer'},{'id':4654,'name':'undercover agent'},{'id':5606,'name':'gang leader'},{'id':7928,'name':'crack'},{'id':8233,'name':'cops'}]"
48781,"[{'id':6103,'name':'telephone'},{'id':6149,'name':'police'},{'id':9673,'name':'love'},{'id':167313,'name':'police psychologist'},{'id':207767,'name':'erotic thriller'}]"
36670,"[{'id':282,'name':'video game'},{'id':470,'name':'spy'},{'id':3345,'name':'bahamas'},{'id':6731,'name':'british'},{'id':10261,'name':'stealing'},{'id':10503,'name':'scuba diving'},{'id':155334,'name':'scuba'},{'id':156095,'name':'british secret service'}]"
42188,"[{'id':634,'name':'soul'},{'id':818,'name':'based on novel or book'},{'id':1647,'name':'sadness'},{'id':3446,'name':'forgiveness'},{'id':4565,'name':'dystopia'},{'id':6271,'name':'boarding school'},{'id':11628,'name':'cloning'},{'id':181324,'name':'existentialism'}]"
20304,[]
8456,"[{'id':526,'name':'rebel'},{'id':779,'name':'martial arts'},{'id':1353,'name':'underground'},{'id':1721,'name':'fight'},{'id':4613,'name':'training'},{'id':5400,'name':'champion'},{'id':6075,'name':'sport'},{'id':6270,'name':'high school'},{'id':8508,'name':'party'},{'id':9748,'name':'revenge'},{'id':11221,'name':'blood'},{'id':12612,'name':'nemesis'},{'id':14819,'name':'violence'},{'id':156801,'name':'club'},{'id':174244,'name':'brawl'}]"
24230,"[{'id':679,'name':'cyborg'}]"
195589,"[{'id':567,'name':'alcohol'},{'id':1009,'name':'baby'},{'id':8508,'name':'party'},{'id':18035,'name':'family'},{'id':157632,'name':'fraternity'},{'id':171400,'name':'fraternity house'},{'id':183896,'name':'neighbor neighbor relationship'},{'id':193674,'name':'bathroom humor'}]"
136797,"[{'id':271,'name':'competition'},{'id':9666,'name':'street race'},{'id':10494,'name':'super cars'},{'id':10594,'name':'money'},{'id':11058,'name':'super speed'},{'id':33885,'name':'car'},{'id':41645,'name':'based on video game'},{'id':155963,'name':'driver'},{'id':179431,'name':'duringcreditsstinger'},{'id':209714,'name':'3d'}]"
129670,"[{'id':680,'name':'montana'},{'id':1415,'name':'small town'},{'id':2689,'name':'dementia'},{'id':4995,'name':'aging'},{'id':7312,'name':'road trip'},{'id':11314,'name':'f word'},{'id':158606,'name':'pickup truck'},{'id':163798,'name':'lincoln nebraska'},{'id':191008,'name':'nebraska'},{'id':192786,'name':'sweepstakes'},{'id':199947,'name':'confronting the past'}]"
241,"[{'id':625,'name':'sadistic'},{'id':736,'name':'journalist'},{'id':1583,'name':'mass murder'},{'id':1584,'name':'yellow press'},{'id':2754,'name':'trauma'},{'id':5600,'name':'daughter'},{'id':8201,'name':'satire'},{'id':9701,'name':'controversy'},{'id':9859,'name':'controversial'},{'id':14819,'name':'violence'},{'id':34117,'name':'cult film'},{'id':206545,'name':'young couple'},{'id':207691,'name':'abuse'}]"
6637,"[{'id':90,'name':'paris france'},{'id':212,'name':'london'},{'id':441,'name':'assassination'},{'id':471,'name':'mount rushmore national memorial'},{'id':483,'name':'riddle'},{'id':782,'name':'assassin'},{'id':840,'name':'usa president'},{'id':970,'name':'parent child relationship'},{'id':1157,'name':'wife husband relationship'},{'id':1321,'name':'gold'},{'id':1328,'name':'secret'},{'id':1454,'name':'treasure'},{'id':3371,'name':'family history'},{'id':4832,'name':'buckingham palace'},{'id':6956,'name':'treasure hunt'},{'id':9682,'name':'history'},{'id':41586,'name':'archaeologist'},{'id':179585,'name':'american civil war'},{'id':184134,'name':'archeology '},{'id':215141,'name':'secret formula'}]"
2059,"[{'id':483,'name':'riddle'},{'id':1454,'name':'treasure'},{'id':6956,'name':'treasure hunt'},{'id':41586,'name':'archaeologist'},{'id':184134,'name':'archeology '}]"
11078,"[{'id':3016,'name':'security camera'},{'id':3852,'name':'safety'},{'id':5060,'name':'patrol'},{'id':11933,'name':'conflict'},{'id':40957,'name':'police academy'},{'id':41180,'name':'security guard'},{'id':221412,'name':'colleague'}]"
11022,"[{'id':516,'name':'child abuse'},{'id':796,'name':'police brutality'},{'id':1568,'name':'undercover'},{'id':4927,'name':'assertion'},{'id':5340,'name':'investigation'},{'id':9665,'name':'cover-up'},{'id':9826,'name':'murder'},{'id':9849,'name':'beating'},{'id':11730,'name':'internal affairs'},{'id':14819,'name':'violence'},{'id':18021,'name':'detroit'},{'id':18179,'name':'drug addict'},{'id':41352,'name':'drug overdose'},{'id':155799,'name':'narcotics cop'},{'id':193309,'name':'police shootout'},{'id':207268,'name':'neo-noir'}]"
8193,"[{'id':240,'name':'underdog'},{'id':380,'name':'sibling relationship'},{'id':2347,'name':'idaho'},{'id':6270,'name':'high school'},{'id':6376,'name':'chat'},{'id':13130,'name':'teenager'},{'id':165137,'name':'school dance'},{'id':171556,'name':'social outcast'},{'id':179430,'name':'aftercreditsstinger'}]"
11172,"[{'id':3490,'name':'pop star'},{'id':4528,'name':'song'},{'id':9799,'name':'romantic comedy'},{'id':191428,'name':'song writing'},{'id':207592,'name':'piano'}]"
179822,[]
236,"[{'id':30,'name':'individual'},{'id':1412,'name':'becoming an adult'},{'id':1566,'name':'dream'},{'id':1571,'name':'return'},{'id':2038,'name':'love of one's life'},{'id':2064,'name':'overweight'},{'id':2065,'name':'province'},{'id':2069,'name':'bathing'},{'id':2070,'name':'olympic games'},{'id':2386,'name':'empowerment'},{'id':3925,'name':'boredom'},{'id':5600,'name':'daughter'},{'id':6054,'name':'friendship'}]"
4176,"[{'id':703,'name':'detective'},{'id':818,'name':'based on novel or book'},{'id':1522,'name':'repayment'},{'id':1757,'name':'passenger'},{'id':3279,'name':'orient express'},{'id':5340,'name':'investigation'},{'id':5552,'name':'train ride'},{'id':10794,'name':'snow'},{'id':12570,'name':'whodunit'},{'id':13008,'name':'train'},{'id':207046,'name':'murder mystery'},{'id':214548,'name':'1930s'}]"
145220,"[{'id':4344,'name':'musical'},{'id':11691,'name':'puppetry'},{'id':12998,'name':'the muppets'}]"
612,"[{'id':90,'name':'paris france'},{'id':441,'name':'assassination'},{'id':536,'name':'israel'},{'id':922,'name':'hotel room'},{'id':1228,'name':'1970s'},{'id':1562,'name':'hostage'},{'id':2051,'name':'intelligence'},{'id':2070,'name':'olympic games'},{'id':2437,'name':'munich'},{'id':3037,'name':'mossad'},{'id':3039,'name':'palestinian'},{'id':3043,'name':'beirut'},{'id':3046,'name':'ailul al aswad'},{'id':3047,'name':'plo'},{'id':3048,'name':'bomb constructor'},{'id':3049,'name':'baader-meinhof group'},{'id':3052,'name':'olympian village'},{'id':9748,'name':'revenge'}]"
10990,"[{'id':549,'name':'prostitute'},{'id':5340,'name':'investigation'},{'id':5422,'name':'special unit'},{'id':6149,'name':'police'},{'id':6562,'name':'celebrity'},{'id':9826,'name':'murder'},{'id':12670,'name':'los angeles'},{'id':208611,'name':'1950s'}]"
1018,"[{'id':222,'name':'schizophrenia'},{'id':1284,'name':'identity'},{'id':1453,'name':'amnesia'},{'id':1565,'name':'loss of sense of reality'},{'id':1660,'name':'suppressed past'},{'id':2754,'name':'trauma'},{'id':2849,'name':'key'},{'id':3183,'name':'bisexuality'},{'id':3298,'name':'hallucination'},{'id':3307,'name':'surreal'},{'id':3489,'name':'job interview'},{'id':4623,'name':'casting'},{'id':9937,'name':'suspense'},{'id':10768,'name':'lesbian'},{'id':12670,'name':'los angeles'},{'id':207268,'name':'neo-noir'}]"
10674,"[{'id':2156,'name':'homeland'},{'id':4344,'name':'musical'},{'id':4613,'name':'training'},{'id':5600,'name':'daughter'},{'id':5719,'name':'cricket'},{'id':7376,'name':'princess'},{'id':12554,'name':'dragon'},{'id':15036,'name':'ancient china'},{'id':157904,'name':'luck'},{'id':163403,'name':'great wall of china'}]"
103731,"[{'id':1261,'name':'river'},{'id':1585,'name':'snake'},{'id':1922,'name':'houseboat'},{'id':5521,'name':'arkansas'},{'id':10718,'name':'fugitive'},{'id':18068,'name':'teenage boy'},{'id':158244,'name':'riverboat'}]"
256030,"[{'id':4551,'name':'swamp'},{'id':9826,'name':'murder'},{'id':41376,'name':'shovel'},{'id':41393,'name':'new england'},{'id':155450,'name':'cape cod'},{'id':162538,'name':'pitchfork'},{'id':162775,'name':'marsh'}]"
91739,"[{'id':497,'name':'shakespeare'},{'id':12999,'name':'black and white'}]"
22171,"[{'id':242,'name':'new york'},{'id':570,'name':'rape'},{'id':9748,'name':'revenge'},{'id':10183,'name':'independent film'},{'id':10392,'name':'mute'},{'id':17987,'name':'killing spree'},{'id':191045,'name':'revenge killing'},{'id':218125,'name':'meltdown'},{'id':237017,'name':'sex pest'}]"
788,"[{'id':582,'name':'san francisco'},{'id':970,'name':'parent child relationship'},{'id':1946,'name':'restaurant'},{'id':2341,'name':'nanny'},{'id':2438,'name':'social worker'},{'id':2546,'name':'mask'},{'id':4056,'name':'custody battle'},{'id':161944,'name':'responsibility'},{'id':167808,'name':'fake identity'},{'id':192185,'name':'voice acting'},{'id':208368,'name':'divorced couple'}]"
262340,"[{'id':3012,'name':'court case'},{'id':5563,'name':'market'},{'id':179431,'name':'duringcreditsstinger'},{'id':207813,'name':'brendan ocarrol'}]"
245700,"[{'id':437,'name':'painter'}]"
58224,"[{'id':444,'name':'taxi'},{'id':1946,'name':'restaurant'},{'id':2172,'name':'zoo'},{'id':3028,'name':'penguin'},{'id':5982,'name':'ex husband'},{'id':9736,'name':'little boy'},{'id':12971,'name':'zookeeper'},{'id':14866,'name':'doorman'},{'id':41310,'name':'ride'},{'id':41311,'name':'bird hatching'},{'id':179430,'name':'aftercreditsstinger'},{'id':179431,'name':'duringcreditsstinger'}]"
82703,"[{'id':970,'name':'parent child relationship'},{'id':1160,'name':'egypt'},{'id':2051,'name':'intelligence'},{'id':2393,'name':'adoption'},{'id':4379,'name':'time travel'},{'id':5202,'name':'boy'},{'id':5561,'name':'child prodigy'},{'id':6054,'name':'friendship'},{'id':9825,'name':'growing up'},{'id':10103,'name':'children'},{'id':11477,'name':'anthropomorphism'},{'id':11478,'name':'talking dog'},{'id':15162,'name':'dog'},{'id':157303,'name':'first love'},{'id':157894,'name':'ancient egypt'},{'id':176056,'name':'time traveler'},{'id':179431,'name':'duringcreditsstinger'},{'id':190100,'name':'new school'},{'id':193213,'name':'george washington'},{'id':195506,'name':'gags'},{'id':199093,'name':'trouble'},{'id':208757,'name':'time paradox'},{'id':228041,'name':'prodigy'}]"
53834,"[{'id':5938,'name':'mermaid'}]"
31011,"[{'id':9887,'name':'surrealism'}]"
101724,"[{'id':14527,'name':'storm'}]"
10855,"[{'id':514,'name':'spain'},{'id':572,'name':'sex'},{'id':591,'name':'cia'},{'id':779,'name':'martial arts'},{'id':782,'name':'assassin'},{'id':1930,'name':'kidnapping'},{'id':4728,'name':'knife'},{'id':6895,'name':'philippines'},{'id':9693,'name':'female killer'},{'id':9748,'name':'revenge'},{'id':12354,'name':'hong kong'},{'id':12369,'name':'tokyo japan'}]"
347096,"[{'id':1938,'name':'sword'},{'id':2343,'name':'magic'},{'id':5147,'name':'sorcery'},{'id':18123,'name':'necromancer'},{'id':187056,'name':'woman director'}]"
322,"[{'id':516,'name':'child abuse'},{'id':697,'name':'loss of loved one'},{'id':739,'name':'sexual abuse'},{'id':818,'name':'based on novel or book'},{'id':1328,'name':'secret'},{'id':1522,'name':'repayment'},{'id':1660,'name':'suppressed past'},{'id':1679,'name':'arbitrary law'},{'id':1680,'name':'boston'},{'id':1682,'name':'workers' quarter'},{'id':1700,'name':'massachusetts'},{'id':1797,'name':'loyalty'},{'id':33720,'name':'guilt'},{'id':184988,'name':'childhood sexual abuse'},{'id':232766,'name':'vengeance'}]"
199818,"[{'id':703,'name':'detective'},{'id':5657,'name':'australia'},{'id':12355,'name':'sniper rifle'},{'id':157906,'name':'outback'},{'id':193459,'name':'australian aborigine'}]"
75900,"[{'id':818,'name':'based on novel or book'},{'id':931,'name':'jealousy'},{'id':3071,'name':'prince'},{'id':5565,'name':'biography'},{'id':6056,'name':'tenderness'},{'id':6165,'name':'historical figure'},{'id':6562,'name':'celebrity'},{'id':6946,'name':'blonde'},{'id':9073,'name':'marilyn monroe'},{'id':9732,'name':'film in film'},{'id':33490,'name':'filmmaking'},{'id':41260,'name':'sensuality'},{'id':156221,'name':'showgirl'},{'id':162262,'name':'movie star'},{'id':208611,'name':'1950s'},{'id':220664,'name':'memoir'}]"
2193,"[{'id':6274,'name':'learning and teaching'},{'id':18015,'name':'tutor'},{'id':157799,'name':'older woman younger man relationship'}]"
4474,"[{'id':242,'name':'new york'},{'id':334,'name':'flying'},{'id':1594,'name':'ex-boyfriend'},{'id':1595,'name':'ex-girlfriend'},{'id':9715,'name':'superhero'},{'id':33637,'name':'super power'}]"
43931,"[{'id':634,'name':'soul'},{'id':10714,'name':'serial killer'},{'id':12339,'name':'slasher'},{'id':13130,'name':'teenager'},{'id':209714,'name':'3d'}]"
10024,"[{'id':380,'name':'sibling relationship'},{'id':970,'name':'parent child relationship'},{'id':3012,'name':'court case'},{'id':4037,'name':'in vitro fertilisation'},{'id':6780,'name':'medical examiner'},{'id':7443,'name':'kidney transplant '}]"
282296,"[{'id':90,'name':'paris france'},{'id':13028,'name':'writer'},{'id':33632,'name':'apartment'}]"
272160,[]
201676,"[{'id':2343,'name':'magic'},{'id':5734,'name':'pony'},{'id':6054,'name':'friendship'},{'id':6270,'name':'high school'},{'id':6993,'name':'pegasus'},{'id':7376,'name':'princess'},{'id':9994,'name':'crown'},{'id':10266,'name':'prom'},{'id':10542,'name':'based on toy'},{'id':10842,'name':'good vs evil'},{'id':10988,'name':'based on tv series'},{'id':12446,'name':'another dimension'},{'id':14659,'name':'girl'},{'id':163227,'name':'unicorn'},{'id':166229,'name':'prom queen'},{'id':186846,'name':'adaptation'},{'id':187864,'name':'human'},{'id':207372,'name':'quest'}]"
3088,"[{'id':75,'name':'gunslinger'},{'id':1502,'name':'marshal'},{'id':1582,'name':'saloon'},{'id':5074,'name':'wyatt earp'},{'id':9550,'name':'doc holliday'},{'id':9748,'name':'revenge'},{'id':9897,'name':'rifle'},{'id':158274,'name':'double barreled shotgun'},{'id':206576,'name':'death of girlfriend'},{'id':219366,'name':'ok corral'}]"
2830,[]
58728,[]
14435,"[{'id':798,'name':'sheriff'},{'id':4781,'name':'miner'},{'id':6262,'name':'delusion'},{'id':6350,'name':'head injury'},{'id':9714,'name':'remake'},{'id':10089,'name':'slaughter'},{'id':11221,'name':'blood'},{'id':159287,'name':'gas mask'},{'id':179430,'name':'aftercreditsstinger'},{'id':209714,'name':'3d'}]"
39874,"[{'id':4781,'name':'miner'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':11040,'name':'masked killer'},{'id':12339,'name':'slasher'},{'id':14805,'name':'maniac'},{'id':17987,'name':'killing spree'},{'id':160404,'name':'valentine's day'},{'id':206850,'name':'canuxploitation'},{'id':208115,'name':'coal miner'}]"
8346,"[{'id':279,'name':'usa'},{'id':970,'name':'parent child relationship'},{'id':1200,'name':'greece'},{'id':1463,'name':'culture clash'},{'id':1599,'name':'midlife crisis'},{'id':1946,'name':'restaurant'},{'id':2374,'name':'bad mother-in-law'},{'id':2797,'name':'mother-in-law'},{'id':3453,'name':'parents-in-law'},{'id':4532,'name':'son-in-law'},{'id':4604,'name':'father-in-law'},{'id':4677,'name':'patriarch'},{'id':6188,'name':'bad father-in-law'},{'id':8011,'name':'greek'},{'id':13027,'name':'wedding'},{'id':18035,'name':'family'},{'id':160910,'name':'xenophobia'}]"
13596,"[{'id':248,'name':'date'},{'id':572,'name':'sex'},{'id':1010,'name':'bar'},{'id':4394,'name':'test'},{'id':6054,'name':'friendship'},{'id':6060,'name':'insult'},{'id':6593,'name':'stripper'},{'id':6946,'name':'blonde'},{'id':9468,'name':'liar'},{'id':13027,'name':'wedding'},{'id':14595,'name':'lap dance'},{'id':179431,'name':'duringcreditsstinger'}]"
787,"[{'id':258,'name':'bomb'},{'id':782,'name':'assassin'},{'id':1308,'name':'secret identity'},{'id':1328,'name':'secret'},{'id':1376,'name':'assault rifle'},{'id':1419,'name':'gun'},{'id':2587,'name':'married couple'},{'id':2708,'name':'hitman'},{'id':4049,'name':'decoy'},{'id':5809,'name':'marriage crisis'},{'id':6038,'name':'marriage'},{'id':8438,'name':'job'},{'id':10061,'name':'dysfunctional marriage'},{'id':12371,'name':'gunfight'},{'id':14677,'name':'bullet wound'}]"
26173,"[{'id':1228,'name':'1970s'},{'id':2356,'name':'immigrant'},{'id':9748,'name':'revenge'},{'id':10291,'name':'organized crime'},{'id':11578,'name':'mobster'}]"
174678,[]
191037,"[{'id':6075,'name':'sport'},{'id':6483,'name':'ice hockey'}]"
2022,"[{'id':3452,'name':'love letter'},{'id':6018,'name':'new hampshire'},{'id':8680,'name':'ferrari'},{'id':9468,'name':'liar'},{'id':9821,'name':'city country contrast'},{'id':10911,'name':'inheritance'},{'id':12547,'name':'billionaire'},{'id':14512,'name':'new york city'},{'id':15120,'name':'kindness'},{'id':161757,'name':'fable'},{'id':161762,'name':'apple tree'},{'id':161779,'name':'corporate take over'},{'id':162632,'name':'chrysler building'}]"
3432,[]
1268,"[{'id':65,'name':'holiday'},{'id':254,'name':'france'},{'id':886,'name':'movie business'},{'id':4630,'name':'chaos'},{'id':5347,'name':'clumsy fellow'},{'id':5348,'name':'to drop brick'},{'id':179430,'name':'aftercreditsstinger'}]"
18722,"[{'id':233,'name':'japan'},{'id':1480,'name':'baseball'}]"
87818,"[{'id':9253,'name':'slapstick'},{'id':9706,'name':'anthology'},{'id':159753,'name':'ensemble cast'},{'id':179431,'name':'duringcreditsstinger'},{'id':187056,'name':'woman director'},{'id':215404,'name':'laxative'}]"
824,"[{'id':2710,'name':'fairy'},{'id':4235,'name':'duke'},{'id':4344,'name':'musical'},{'id':5914,'name':'writer's block'},{'id':6027,'name':'music'},{'id':6564,'name':'terminal illness'},{'id':13028,'name':'writer'},{'id':164753,'name':'moulin rouge'},{'id':164754,'name':'bohemian'},{'id':164764,'name':'red curtain'},{'id':164770,'name':'cancan dance'},{'id':164772,'name':'la traviata'},{'id':164775,'name':'orpheus and eurydice'},{'id':186403,'name':'dance hall'},{'id':210626,'name':'absinthe'}]"
157384,[]
37080,"[{'id':970,'name':'parent child relationship'},{'id':2393,'name':'adoption'},{'id':3725,'name':'pregnancy'},{'id':8018,'name':'adoptive mother'},{'id':9838,'name':'nymphomaniac'},{'id':178649,'name':'voyeurism'}]"
289239,"[{'id':3335,'name':'halloween'},{'id':9663,'name':'sequel'},{'id':15101,'name':'based on children's book'},{'id':162846,'name':'ghost'}]"
210860,"[{'id':818,'name':'based on novel or book'},{'id':5918,'name':'painting'},{'id':11061,'name':'debt'},{'id':155795,'name':'art dealer'},{'id':159534,'name':'stolen painting'}]"
9823,"[{'id':83,'name':'saving the world'},{'id':779,'name':'martial arts'},{'id':1002,'name':'authority'},{'id':2343,'name':'magic'},{'id':4375,'name':'transformation'},{'id':9663,'name':'sequel'},{'id':9820,'name':'alternate dimension'},{'id':10278,'name':'ninja'},{'id':12380,'name':'tournament'},{'id':14643,'name':'battle'},{'id':14955,'name':'fighting'},{'id':41645,'name':'based on video game'},{'id':188955,'name':'hand to hand combat'},{'id':210911,'name':'centaur'}]"
9312,"[{'id':83,'name':'saving the world'},{'id':779,'name':'martial arts'},{'id':1299,'name':'monster'},{'id':2041,'name':'island'},{'id':2343,'name':'magic'},{'id':9820,'name':'alternate dimension'},{'id':10278,'name':'ninja'},{'id':10292,'name':'gore'},{'id':10821,'name':'sorcerer'},{'id':12380,'name':'tournament'},{'id':14819,'name':'violence'},{'id':41645,'name':'based on video game'},{'id':161172,'name':'gods'},{'id':162846,'name':'ghost'},{'id':188955,'name':'hand to hand combat'}]"
38357,"[{'id':242,'name':'new york'},{'id':13281,'name':'work ethic'},{'id':13384,'name':'tv morning show'},{'id':13424,'name':'tv reporter'},{'id':196003,'name':'tv host'},{'id':206075,'name':'tv news anchor'}]"
122160,"[{'id':163674,'name':'gunfighter'},{'id':173719,'name':'haunted by the past'}]"
2039,"[{'id':242,'name':'new york'},{'id':700,'name':'italian american'},{'id':3452,'name':'love letter'},{'id':4320,'name':'lover'},{'id':4550,'name':'full moon'},{'id':14836,'name':'italian restaurant'}]"
83666,"[{'id':1890,'name':'camping'},{'id':2215,'name':'hurricane'},{'id':7868,'name':'pen pals'},{'id':11663,'name':'camp'},{'id':41393,'name':'new england'},{'id':157303,'name':'first love'},{'id':159869,'name':'eye patch'},{'id':169962,'name':'search party'},{'id':169964,'name':'devastation'},{'id':169967,'name':'handkerchief'},{'id':169970,'name':'child smoking'},{'id':169977,'name':'small town sheriff'},{'id':169978,'name':'the color red'},{'id':169981,'name':'the color blue'},{'id':169990,'name':'boy scouts'},{'id':169991,'name':'sand dancing'},{'id':169993,'name':'meet cute'},{'id':169995,'name':'boy scouts leader'},{'id':174316,'name':'pipe smoking'},{'id':179431,'name':'duringcreditsstinger'},{'id':208992,'name':'1960s'}]"
